locationID;Latitude;Longitud
77TN;36.50916667;-82.68166667
45TN;36.50666667;-82.71166667
19TN;36.49944444;-87.19027778
CKV;36.62194444;-87.415
TN53;36.55583333;-87.44833333
36TN;36.47694444;-87.13972222
11TN;36.475;-87.36666667
TN23;36.49444444;-87.32194444
HDI;35.22;-84.8325
M29;35.385;-87.9675
3M3;35.04305556;-85.02194444
TN70;35.02611111;-89.7025
01TN;34.99583333;-89.73055556
51TN;35.53305556;-86.97694444
MRC;35.55444444;-87.17916667
5TN9;36.11388889;-85.595
TN80;36.23333333;-85.42638889
1A3;35.01583333;-84.34694444
9TN7;35.53444444;-89.735
8TN9;35.51555556;-89.67777778
M04;35.58333333;-89.58722222
4TN2;35.88333333;-84.96888889
CSV;35.95138889;-85.085
9TN5;35.45833333;-86.95694444
21TN;35.98527778;-83.09222222
2A0;35.48611111;-84.93111111
M02;36.12805556;-87.42972222
8TN7;36.40083333;-87.99166667
2TN8;36.01805556;-85.93611111
3TN3;36.26333333;-88.75722222
DYR;35.99805556;-89.40666667
4TN4;35.19;-89.63861111
8TN1;35.19638889;-89.62694444
TN18;35.20416667;-89.66666667
TN07;35.68722222;-86.60638889
TN14;35.68972222;-86.63583333
9TN1;35.73;-86.53777778
0A9;36.37111111;-82.17333333
TN67;35.24777778;-86.12861111
65TN;36.33416667;-82.66166667
8TN3;35.84166667;-84.18111111
FYM;35.05972222;-86.56388889
1A7;36.39722222;-85.64166667
M33;36.37694444;-86.40888889
6TN7;35.02388889;-89.205
5TN4;35.67055556;-84.11583333
0TN2;35.65583333;-84.18555556
GCY;36.19305556;-82.815
TN99;36.29638889;-82.76055556
M31;35.90333333;-89.39722222
2TN2;35.22361111;-89.18888889
0M3;35.54611111;-87.59722222
M53;35.80222222;-88.875
HZD;36.08916667;-88.46333333
TN16;35.99444444;-88.46111111
JAU;36.33416667;-84.16305556
MKL;35.6;-88.91555556
4TN9;35.61083333;-88.69472222
2A1;36.34972222;-84.94666667
APT;35.06055556;-85.58527778
17TN;36.29944444;-82.60416667
3TN0;36.035;-82.42388889
12TN;35.82361111;-84.53888889
2TN7;35.80444444;-84.41583333
DKX;35.96388889;-83.87361111
TYS;35.81111111;-83.99388889
TN94;36.00111111;-84.07444444
TN98;35.88555556;-83.95777778
3M7;36.52;-86.05805556
TN44;36.34666667;-84.01222222
2M2;35.23416667;-87.25805556
1TN0;36.24638889;-86.30277778
TN96;36.04111111;-86.35833333
10TN;36.07194444;-86.35444444
M54;36.19027778;-86.31555556
9TN9;36.01944444;-86.28805556
80TN;35.82666667;-84.33
TN71;35.79444444;-84.34166667
3TN8;35.76388889;-84.1875
TN74;35.8;-84.31944444
LUG;35.50694444;-86.80388889
TN12;35.47361111;-86.68
PVE;35.65638889;-88.19527778
M15;35.59583333;-87.87666667
8A3;36.41222222;-85.31166667
44TN;35.84083333;-84.07583333
MNV;35.54527778;-84.38027778
00TN;35.51583333;-85.95361111
TN87;35.6925;-83.99888889
TN56;36.07222222;-85.11388889
M93;36.31666667;-87.91666667
RNC;35.69861111;-85.84388889
M01;35.20055556;-90.05388889
MEM;35.0425;-89.97666667
3TN6;35.09666667;-89.28055556
2M8;35.27888889;-89.93138889
NQA;35.35666667;-89.87027778
2TN4;35.31805556;-90.03527778
41TN;35.90083333;-86.20722222
43TN;35.61805556;-86.0025
MOR;36.17944444;-83.37555556
4TN3;35.11833333;-89.36777778
8TN4;36.24472222;-82.96888889
6A4;36.41777778;-81.825
8TN6;35.92111111;-86.34472222
TN83;35.72222222;-86.275
02TN;35.78055556;-86.58416667
0TN5;35.86722222;-86.49777778
MBT;35.8775;-86.3775
7TN3;35.97083333;-86.39305556
TN65;35.66638889;-86.48527778
M88;36.19027778;-86.69972222
TN73;36.32333333;-86.95944444
JWN;36.18222222;-86.88666667
BNA;36.12444444;-86.67833333
TN79;36.17222222;-86.95972222
TN97;35.80694444;-86.61222222
TN50;34.99138889;-85.65083333
TN30;35.54722222;-84.51
0TN6;36.18333333;-84.09916667
7TN4;35.17277778;-89.5625
TN08;36.0375;-84.30694444
SCX;36.45555556;-84.58583333
PHT;36.33583333;-88.38444444
42TN;36.41194444;-88.26555556
7TN1;35.32055556;-85.85361111
TN09;35.71388889;-84.41111111
TN66;35.74444444;-85.04722222
7TN0;36.43555556;-87.09138889
6TN1;36.40527778;-87.08222222
1M5;36.59277778;-86.47694444
GZS;35.15361111;-87.05694444
TN36;35.76194444;-89.55111111
RKW;35.92222222;-84.68972222
TN86;35.79861111;-84.76333333
RVN;36.4575;-82.885
1TN2;36.44583333;-83.1125
TN01;35.34722222;-89.81944444
54M;35.05388889;-89.58
SNH;35.17027778;-88.21666667
SZY;35.20305556;-88.49833333
GKT;35.85777778;-83.52861111
TN20;35.81166667;-83.77472222
UOS;35.20527778;-85.89805556
3TN4;35.88083333;-83.72722222
TN10;36.33888889;-83.77888889
SYI;35.55944444;-86.4425
8TN2;35.39888889;-86.55388889
0A3;35.98527778;-85.80944444
MQY;36.00888889;-86.52
TN11;36.50138889;-83.25555556
FYE;35.20777778;-89.39444444
SRB;36.05583333;-85.53083333
TN85;35.63888889;-85.39722222
TN41;35.77277778;-84.76527778
0TN0;35.67666667;-86.89666667
9TN4;36.45777778;-86.94611111
3TN9;36.61333333;-86.81027778
8TN5;36.48638889;-86.91111111
M91;36.53722222;-86.92055556
TN17;35.58222222;-84.48805556
TN64;35.54416667;-84.53277778
3A2;36.41;-83.55555556
0M2;36.47527778;-89.34611111
TN37;35.40416667;-89.02222222
TGC;35.9325;-88.84888889
TN39;35.30555556;-86.23666667
AYX;35.3925;-86.08583333
6TN4;35.42194444;-86.29027778
THA;35.38;-86.24638889
UCY;36.38166667;-88.98555556
07TN;35.56861111;-84.24111111
0M5;36.11666667;-87.73805556
38TN;36.62527778;-86.27333333
TN89;35.25833333;-85.45277778
TN52;35.13805556;-86.08111111
BGF;35.1775;-86.06611111
TX03;31.87527778;-97.06694444
F83;33.84583333;-101.7630556
TX00;32.44888889;-99.62
ABI;32.41138889;-99.68194444
DYS;32.42083333;-99.85472222
82TS;32.45;-99.65027778
35TX;32.48388889;-99.82555556
TX02;32.52638889;-99.61277778
6TE2;32.27027778;-99.59777778
75TA;32.53416667;-101.725
3TX5;29.37111111;-98.23166667
76TA;35.40166667;-102.8077778
67TX;27.80027778;-97.85111111
43TX;26.15313889;-98.135
T23;32.72138889;-99.2675
TX15;32.75138889;-97.61277778
TX16;32.8025;-97.60916667
ALI;27.74088889;-98.02694444
0T7;33.12611111;-96.68361111
46TE;29.875;-103.6972222
E38;30.38416667;-103.6836111
4TE4;29.62111111;-103.6794444
1.00E+02;29.45027778;-103.3986111
TX66;29.39888889;-95.07861111
9TA8;31.68416667;-94.97722222
TX78;32.32916667;-97.23194444
9TS6;32.37888889;-97.17833333
6XS2;32.34611111;-97.19916667
TA01;32.34194444;-97.25027778
6R5;29.41555556;-95.28916667
3TS3;29.37472222;-95.29055556
TE09;29.33194444;-95.27611111
65TS;33.40222222;-97.67083333
TE76;33.36833333;-97.68222222
2TX0;35.06444444;-101.8494444
1.00E+07;35.065;-101.8791667
7TX8;35.1075;-102.0383333
1.00E+04;35.14194444;-101.8380556
AMA;35.21944444;-101.7058333
TDW;35.17;-101.8258333
T00;29.76972222;-94.66361111
TA49;30.75527778;-97.8
1XA0;30.79361111;-97.90111111
E11;32.33111111;-102.5294444
7R9;29.16666667;-95.40083333
TE77;29.23361111;-95.47666667
81D;29.265;-95.4125
46TX;29.15083333;-95.49527778
LBX;29.10861111;-95.46222222
TX19;33.53611111;-94.90722222
TX20;32.79305556;-99.87777778
XA71;31.27722222;-94.97388889
T39;33.58222222;-98.61861111
TX21;33.47777778;-98.5475
TX22;33.10166667;-97.155
GKY;32.66388889;-97.09416667
47TX;26.93394444;-97.7625
TX24;32.27527778;-95.08361111
6TE8;33.16888889;-100.2169444
T60;33.17222222;-100.1975
F44;32.16388889;-95.82833333
5TA8;32.01333333;-95.92833333
2XS3;32.01694444;-95.70027778
TX25;31.98944444;-95.95111111
ATA;33.10166667;-94.19527778
06XS;33.32472222;-97.04416667
XS60;33.31833333;-96.90611111
2TE3;33.29416667;-96.92805556
6R4;30.395;-97.56666667
AUS;30.19444444;-97.67
TX05;30.26055556;-97.62527778
3R9;30.3575;-97.99444444
61TA;32.88388889;-94.60777778
6TE9;32.81666667;-94.61694444
77TA;32.87388889;-97.66138889
73TE;32.925;-97.55833333
E30;31.67444444;-99.97694444
20TS;29.81;-99.06805556
TE90;29.75888889;-99.1525
TE21;29.65138889;-99.08638889
TX29;32.28916667;-96.70444444
TA52;29.81694444;-99.99611111
XA88;28.97833333;-99.56305556
XA64;28.96166667;-99.38527778
7TS9;29.05416667;-95.9625
BYY;28.97333333;-95.86333333
T84;28.9525;-95.97361111
TS94;26.25119444;-97.30083333
HPY;29.78611111;-94.95277778
25TA;29.83666667;-94.9675
54T;29.76166667;-94.84638889
TS95;29.48638889;-95.93083333
3TS5;29.47111111;-95.88638889
5T0;29.50305556;-95.935
BMT;30.07027778;-94.215
55TX;30.11222222;-94.25638889
BPT;29.95083333;-94.02055556
90TS;30.77916667;-95.79722222
BEA;28.36194444;-97.79111111
57TX;28.44194444;-97.80444444
1XA2;28.36;-97.66
XA09;33.58194444;-98.06111111
20TA;33.55916667;-96.40944444
99TE;33.60583333;-96.41555556
2XS4;33.66138889;-96.40638889
06R;29.94194444;-96.24611111
60TX;30.03361111;-96.26361111
61TX;29.9725;-96.30722222
62TX;31.09194444;-97.46027778
7T3;28.60833333;-97.60944444
63TX;29.77527778;-98.57805556
3TX1;32.09166667;-95.44472222
TE95;30.75333333;-98.14666667
12TX;30.82138889;-98.08055556
XA12;30.69472222;-98.03277778
74XS;31.41888889;-101.4813889
E41;31.19888889;-101.4725
18TE;32.58527778;-95.06388889
BPG;32.2125;-101.5216667
TX31;32.07361111;-101.5641667
XS53;28.59611111;-99.57138889
78TA;29.06138889;-98.80027778
07R;27.61030556;-97.75194444
3TA5;30.1225;-98.37472222
50TX;30.1375;-98.52527778
TX41;30.09138889;-98.36472222
TA53;30.13027778;-98.40916667
26XS;30.11416667;-98.46138889
69TX;28.58361111;-96.85444444
05TX;32.12916667;-97.40416667
71TX;29.87277778;-98.73222222
7TA8;29.85972222;-98.74138889
TX32;33.37638889;-97.24333333
F00;33.61305556;-96.17944444
TA22;33.76722222;-96.12166667
4TE1;36.26694444;-100.535
TS78;36.39166667;-100.4688889
BGD;35.70083333;-101.3936111
0F2;33.60166667;-97.77555556
1XA1;33.64777778;-97.82888889
TX35;33.44305556;-94.81416667
TA87;33.1075;-97.54805556
74TX;29.28666667;-100.4336111
73TX;29.17194444;-100.6419444
5XS8;29.51694444;-100.3169444
2TX3;29.21694444;-100.6169444
75TX;29.50027778;-100.3669444
1XS8;29.63416667;-100.3744444
3TA6;29.54194444;-100.2530556
TA31;29.43055556;-100.2575
BBD;31.17916667;-99.32388889
12TE;31.31694444;-99.23361111
XS78;31.38555556;-99.09972222
94TX;31.43777778;-99.31555556
2TE0;28.98222222;-95.57972222
TE40;32.67472222;-98.82611111
TX36;32.83333333;-99.04194444
BKD;32.71888889;-98.89166667
11R;30.21888889;-96.37416667
TA35;30.27277778;-96.355
TA17;30.185;-96.44555556
9XS9;30.28333333;-96.4475
XS68;30.25694444;-96.32861111
XBP;33.17527778;-97.82833333
TX37;33.13166667;-97.76861111
3TA7;33.14361111;-97.80444444
TA27;30.83805556;-97.95027778
15TA;30.25444444;-99.94694444
TA51;32.68027778;-97.93722222
TA03;29.75861111;-95.90861111
1XA4;29.87388889;-96.00444444
27XS;29.83805556;-95.94944444
77TX;29.78166667;-95.91472222
TA28;29.79361111;-95.92527778
BFE;33.17305556;-102.1930556
TX40;32.25444444;-95.65583333
BRO;25.90683333;-97.42583333
80TX;25.92675;-97.40861111
BWD;31.79361111;-98.95638889
10XS;31.77944444;-98.90916667
3TA4;31.48583333;-98.97611111
XA93;28.61944444;-99.65444444
8TS0;27.55308333;-98.73222222
CFD;30.71555556;-96.33138889
83TX;30.63361111;-96.48361111
13TE;30.65611111;-96.53833333
84TX;30.74138889;-98.37861111
06TA;30.90861111;-97.11694444
XA32;30.91138889;-97.17138889
85TX;30.07777778;-97.96555556
0XS9;32.13416667;-95.33944444
86TX;29.73722222;-98.37888889
4XA5;34.03777778;-98.49611111
3TX9;32.52777778;-97.28083333
8TS1;32.54166667;-97.24194444
87TX;28.69;-97.76027778
89TX;30.87944444;-98.41694444
BMQ;30.73888889;-98.23861111
TA63;30.82277778;-98.11083333
7F3;33.03611111;-96.24305556
18TX;32.9525;-96.22805556
XA33;32.95861111;-96.26444444
RWV;30.51555556;-96.70416667
7TA5;30.58722222;-96.63416667
90TX;27.87944444;-99.39666667
91TX;28.39694444;-98.36277778
TE26;28.78361111;-98.31916667
T35;30.87944444;-96.97111111
TE78;29.56861111;-99.97444444
TS11;33.10694444;-95.93
0XA5;28.685;-98.38277778
XA96;35.6625;-100.3238889
HHF;35.895;-100.4038889
TE04;35.7025;-100.285
XA95;30.14944444;-104.6825
7F5;32.58611111;-95.86277778
TA86;32.60583333;-95.935
TX43;32.50972222;-96.00277778
91TA;32.44611111;-95.91888889
1TA7;32.61583333;-95.86833333
1.00E+09;35.06527778;-101.9613889
34TS;29.91583333;-98.2475
95TX;28.1925;-100.0722222
1TS6;28.26944444;-99.93444444
CZT;28.52222222;-99.82361111
XA89;28.20861111;-100.0188889
74TA;28.45027778;-100.1502778
2XS2;28.26277778;-100.1622222
TA84;28.355;-99.93305556
97TX;28.28361111;-100.0669444
4F2;32.17611111;-94.29888889
CVB;29.34194444;-98.85083333
XS86;29.26694444;-98.92527778
TE13;29.40027778;-98.8875
99TX;28.30027778;-99.56694444
1TE1;28.25027778;-99.81694444
0XS0;28.40027778;-99.55861111
TE27;28.25444444;-99.59916667
40XS;30.51805556;-97.78055556
T80;33.37722222;-96.72888889
TS40;33.31277778;-96.76388889
1TS9;33.36805556;-96.75277778
79TS;33.30416667;-96.74722222
F17;31.83166667;-94.15638889
TX45;31.76694444;-97.12944444
TE01;31.305;-95.79666667
24TA;31.21333333;-95.8275
TX70;30.05194444;-96.21833333
1XA8;32.2325;-96.3975
XA07;33.275;-97.71666667
CDS;34.43388889;-100.2880556
63TA;34.26944444;-99.51416667
04TX;31.73222222;-97.36888889
3T8;31.67888889;-97.36277778
20XS;32.83527778;-96.37805556
96TX;31.16555556;-100.4763889
3F2;32.41666667;-99.00027778
62XS;32.0225;-98.13361111
E34;34.91138889;-100.8694444
LBR;33.59305556;-95.06361111
4TE3;35.11666667;-101.4422222
5TA4;34.9;-101.3172222
TX46;32.40972222;-97.38722222
CPT;32.35388889;-97.43388889
06TE;30.31277778;-95.02694444
6R3;30.35638889;-95.00805556
0TS5;30.44194444;-95.18638889
7F7;31.81694444;-97.56694444
TX48;31.83222222;-97.71888889
4XA3;32.25361111;-99.49861111
COM;31.84111111;-99.40361111
CLL;30.58861111;-96.36388889
2XA4;33.58083333;-96.80027778
85TA;33.57972222;-96.81222222
T32;33.57138889;-96.90722222
T88;32.46833333;-100.9211111
1TS8;32.2875;-100.7222222
7TE8;32.42083333;-100.8108333
TS27;29.71611111;-96.59138889
66R;29.64111111;-96.51583333
MKN;31.92027778;-98.59916667
66TX;28.68194444;-100.0241667
08TE;29.97611111;-98.74361111
17TE;29.92916667;-98.94027778
3TA1;30.03666667;-98.6975
XS80;29.9725;-98.93472222
2F7;33.29277778;-95.89638889
TX07;29.93416667;-101.2341667
0TE0;29.69305556;-101.1616667
19TE;30.31694444;-95.33361111
16XS;30.40444444;-95.35972222
55T;35.21555556;-101.4108333
3TS9;33.37916667;-95.60361111
22TE;29.19333333;-96.68916667
NGW;27.70027778;-97.43444444
CRP;27.77036111;-97.50111111
NGP;27.69269444;-97.29027778
07TE;27.72113889;-97.51277778
69TA;27.65502778;-97.52527778
NWL;27.635;-97.31222222
TA43;31.0475;-94.85444444
TA05;32.03777778;-96.53166667
CRS;32.02805556;-96.40055556
4XS1;32.13388889;-96.52055556
6TX6;32.0825;-96.35666667
TX51;32.20027778;-96.32944444
90TE;32.19583333;-96.43861111
COT;28.45666667;-99.21833333
TX79;28.08888889;-99.04888889
2XA1;28.14027778;-98.93611111
45XS;28.14027778;-98.91305556
46TA;28.12611111;-98.85972222
XA08;28.16611111;-99.09166667
79TA;28.16972222;-98.89
TA58;28.32138889;-99.45
5TS1;28.20583333;-99.13444444
5TS2;30.47944444;-97.31916667
TE96;30.43305556;-97.4125
9TX2;32.63694444;-96.40833333
E13;31.415;-102.3627778
8TE2;31.52777778;-102.5283333
TX97;31.765;-97.79638889
TX52;31.79472222;-97.77388889
3XA8;32.51416667;-97.59527778
TE52;32.53583333;-97.58861111
81TS;31.44388889;-95.27555556
DKR;31.30694444;-95.40388889
1TA4;31.45861111;-95.29611111
80TS;31.32777778;-95.57305556
1XS1;29.93833333;-95.04666667
1TE2;29.98638889;-95.01694444
49TA;29.89666667;-95.0175
9TA3;29.87305556;-94.98972222
8F3;33.62388889;-101.2408333
TX11;32.14;-99.15861111
2XA0;33.97916667;-99.71277778
XS77;29.46555556;-94.6275
3TA9;28.70861111;-100.0072222
20R;28.69777778;-99.81777778
TA34;28.76694444;-100.0827778
8TE4;28.815;-99.75805556
3TA8;28.71972222;-100.0544444
T71;29.08361111;-97.26694444
TA36;29.00583333;-97.31166667
TA06;33.16111111;-95.80583333
TS07;29.98638889;-95.68555556
8F5;33.12666667;-94.69888889
DHT;36.0225;-102.5472222
25TS;36.09166667;-102.4158333
ADS;32.96861111;-96.83638889
F69;33.02333333;-96.83694444
1F7;32.81388889;-96.35222222
RBD;32.68083333;-96.86833333
DAL;32.84722222;-96.85166667
46TS;33.12805556;-96.50972222
DFW;32.89694444;-97.03805556
XS21;29.33111111;-95.70472222
4TA0;29.35555556;-95.66388889
77XS;29.28722222;-95.35972222
2XA2;29.22055556;-95.31083333
07TA;29.24055556;-95.34472222
78XS;29.05305556;-96.26222222
TX38;36.37944444;-100.3433333
14XS;30.80861111;-97.27388889
5TS3;31.97416667;-96.67833333
3TE1;29.95166667;-94.90444444
TA07;30.00722222;-94.96694444
3TS7;30.02111111;-94.94611111
3TE9;30.10583333;-94.95888889
21TE;30.01277778;-94.92416667
TS35;30.05833333;-94.97805556
TS14;32.10861111;-98.48805556
XA34;33.24166667;-97.42805556
76T;33.26638889;-97.45166667
LUD;33.25416667;-97.58055556
XA99;33.13444444;-97.60694444
58T;33.16861111;-97.48416667
XA98;33.30277778;-97.45805556
TX64;33.29916667;-97.52722222
09TA;33.28194444;-97.49694444
5TS4;33.14444444;-97.60166667
TS57;33.24166667;-97.62111111
23TS;29.42277778;-100.7386111
DRT;29.37416667;-100.9272222
4TE7;29.74083333;-100.965
TA29;29.92583333;-100.84
81TE;29.54194444;-100.6169444
DLF;29.35944444;-100.7811111
4TE2;29.54416667;-100.6730556
TS04;29.83583333;-100.9780556
8TS8;29.9175;-100.9127778
TA81;29.79388889;-100.8791667
TA55;30.16777778;-97.59277778
2.00E+05;31.9475;-105.1916667
TX12;33.80833333;-96.60861111
9XS4;33.73416667;-96.62666667
DTO;33.20083333;-97.19805556
3XS0;33.26833333;-97.07111111
2TS0;33.15555556;-97.13805556
TE81;33.30972222;-97.09277778
4TA1;33.30277778;-97.11138889
46XS;33.31111111;-97.10444444
E57;32.975;-102.8422222
1TA5;32.94166667;-103.0005556
23R;29.13833333;-98.94194444
4TS8;29.375;-99.34194444
4TE9;29.26416667;-99.35055556
24R;28.68555556;-99.18916667
5TS5;28.65111111;-99.28861111
T55;34.56666667;-102.3227778
7TS8;34.40388889;-102.4541667
XA65;33.53611111;-96.68027778
5TE3;30.27194444;-98.11694444
5TE2;30.22527778;-98.14194444
14TX;30.28944444;-98.17388889
0XA8;30.27;-98.10833333
0TA3;30.30444444;-102.1383333
6R6;30.04611111;-102.2127778
9F0;32.06833333;-98.32527778
17XS;32.17777778;-98.435
DUX;35.85805556;-102.0130556
ELA;29.60055556;-96.32194444
5TE7;29.71944444;-96.30944444
5TE0;28.62805556;-100.1588889
5T9;28.85722222;-100.5133333
6TA4;28.71694444;-100.4086111
ETN;32.41361111;-98.80972222
TX68;33.59166667;-96.27666667
6XS5;26.30869444;-97.95444444
6TE0;26.29036111;-97.94944444
TS29;31.29472222;-97.29694444
6TE1;26.36144444;-98.1525
EBG;26.44166667;-98.12222222
6TE3;28.94888889;-96.54972222
26R;29.00111111;-96.58194444
6TE5;28.98083333;-96.62194444
TS96;29.26694444;-96.32527778
2TE4;29.17916667;-96.32277778
68TE;29.19611111;-96.49194444
0XS1;29.28777778;-96.34972222
7TE6;29.20027778;-96.55444444
8TE8;29.16277778;-96.22527778
ELP;31.80722222;-106.3775
T27;31.71972222;-106.2369444
7XS5;30.86027778;-100.5666667
27R;30.86222222;-100.6108333
6TA0;30.85861111;-100.3225
TS80;34.13055556;-98.90305556
TX61;30.33027778;-97.45888889
56TS;30.33777778;-97.35027778
62TA;30.31833333;-97.30222222
1XS2;30.38083333;-97.4275
TX72;30.37916667;-97.19472222
6XS9;29.29611111;-98.37944444
28TE;29.26833333;-98.33694444
2TX1;29.22527778;-98.38361111
02XS;30.14777778;-97.66277778
XA66;28.075;-99.28638889
TE29;28.07305556;-99.57416667
2TX4;27.98361111;-99.37666667
8TS9;28.14;-99.57027778
2TA8;26.85838889;-98.22194444
F41;32.32972222;-96.66388889
XS34;32.3125;-96.48888889
TE39;33.44305556;-97.27333333
TX94;33.45277778;-97.27666667
TX39;33.47722222;-97.25055556
7TE1;27.07252778;-98.93861111
4TE8;30.32111111;-94.07361111
00TS;32.6075;-97.24194444
E35;31.51555556;-106.1472222
TX73;31.83111111;-96.05222222
7XS6;31.79444444;-96.20805556
2TA6;31.86277778;-96.1975
BKS;27.20602778;-98.12111111
7TE2;27.10588889;-98.20583333
7TS7;29.91111111;-94.33916667
7TE0;29.91388889;-94.20833333
6XS3;33.13833333;-96.38555556
8TA5;33.16305556;-96.32222222
30XS;34.38222222;-103.0177778
XS90;29.76833333;-97.77527778
2TE5;29.695;-97.16333333
7TE9;29.02722222;-98.28666667
82XS;29.10277778;-98.21666667
8TA0;29.13583333;-98.27638889
1TE7;29.12111111;-98.36555556
0TX5;33.02388889;-97.11972222
TA08;33.14944444;-96.27388889
41F;34.00166667;-101.3302778
T93;36.44083333;-100.1238889
01TE;32.7375;-96.42805556
TA18;32.70694444;-96.47944444
BIF;31.84944444;-106.38
HLR;31.13861111;-97.71444444
22XS;31.37111111;-97.66694444
GRK;31.06722222;-97.82888889
23XS;31.35861111;-97.67111111
4TS7;30.45027778;-102.9266667
8TE6;30.30027778;-102.7172222
FST;30.91527778;-102.9127778
50F;32.58166667;-97.59083333
2TE2;32.83055556;-97.53361111
AFW;32.98777778;-97.31888889
FTW;32.81972222;-97.3625
NFW;32.76916667;-97.44166667
FWS;32.56527778;-97.30805556
TS00;32.78805556;-97.18083333
